word1,word2,freq
46,5.94E+12,4
5.94E+12,min,4
as,u,2
dj,crush,2
gaga,meta,2
go,downtown,2
hd,video,2
jones,meta,2
lets,change,2
milfs,meta,2
of,column,2
presents,meta,2
the,beacon,2
33,4.67E+12,15
33,4.73E+11,15
33,4.81E+11,15
4.67E+12,min,15
4.73E+11,min,15
4.81E+11,min,15
33,4.49E+12,14
33,44961810112,14
33,4.51E+12,14
33,4.53E+12,14
33,4.54E+12,14
33,4.55E+12,14
33,4.57E+12,14
33,4.58E+12,14
33,4.59E+12,14
33,4.60E+12,14
33,4.61E+12,14
33,4.62E+12,14
33,4.63E+12,14
33,4.65E+12,14
33,4.66E+12,14
33,4.79E+11,14
33,4.80E+12,14
33,4.82E+12,14
33,4.83E+12,14
33,4.84E+12,14
33,4.85E+12,14
33,4.86E+12,14
33,4.87E+11,14
33,4.88E+12,14
4.49E+12,min,14
44961810112,min,14
4.51E+12,min,14
4.53E+12,min,14
4.54E+12,min,14
4.55E+12,min,14
4.57E+12,min,14
4.58E+12,min,14
4.59E+12,min,14
4.60E+12,min,14
4.61E+12,min,14
4.63E+12,min,14
4.65E+12,min,14
4.66E+12,min,14
4.79E+11,min,14
4.80E+12,min,14
4.82E+12,min,14
4.83E+12,min,14
4.84E+12,min,14
4.85E+12,min,14
4.86E+12,min,14
4.87E+11,min,14
4.88E+12,min,14
33,4.48E+12,13
33,4.56E+11,13
33,4.64E+12,13
33,4.71E+12,13
33,4.72E+12,13
33,4.74E+12,13
33,4.75E+12,13
4.48E+12,min,13
4.56E+11,min,13
4.64E+12,min,13
4.71E+12,min,13
4.72E+12,min,13
4.74E+12,min,13
4.75E+12,min,13
33,4.78E+12,11
4.78E+12,min,11
33,4.52E+12,8
4.52E+12,min,8
33,4.47E+12,6
4.47E+12,min,6
33,4.89E+12,3
4.89E+12,min,3
dig,dig,3
alert,is,2
and,scrubbing,2
but,wont,2
crew,from,2
heck,yea,2
me,tomorrow,2
rub,rub,2
silly,me,2
mamamahone,mamamahone,3
a,trampoline,2
bald,meta,2
drink,beer,2
find,those,2
in,chrome,2
little,by,2
management,of,2
missed,this,2
whoa,meta,2
you,lil,2
you,mess,2
25,8.94E+12,10
25,8.97E+11,10
25,8.84E+11,9
25,8.86E+11,9
25,8.87E+12,9
25,8.88E+12,9
25,8.89E+12,9
25,8.91E+12,9
25,8.92E+12,9
25,8.93E+12,9
25,8.95E+11,9
25,8.96E+12,9
25,8.98E+12,9
25,8.90E+12,8
25,8.85E+12,5
attending,meta,2
big,welcome,2
bruh,meta,4
craving,some,2
heavy,moves,2
his,wish,2
informative,meta,2
monster,meta,2
off,beat,2
rt,amazing,2
w,our,2
0,2.00E+14,12
2.00E+14,min,12
0,1.99E+14,11
1.99E+14,min,11
0,2.01E+14,3
2.01E+14,min,3
=,sassy,2
a,liddo,2
b,days,2
campus,plan,2
game,music,2
her,covers,2
lil,bro,2
my,karen,2
off,cash,2
than,b,2
yes,yall,2
you,after,2
59,9.35E+11,14
59,9.32E+12,13
59,9.37E+12,13
59,9.41E+12,13
59,9.44E+12,13
59,9.46E+12,13
59,9.48E+12,13
59,9.52E+12,13
59,9.53E+11,13
59,9.54E+12,13
59,9.60E+12,13
59,9.33E+12,12
59,9.34E+12,12
59,9.36E+12,12
59,9.38E+12,12
59,9.39E+12,12
59,9.40E+12,12
59,9.42E+11,12
59,9.43E+12,12
59,9.47E+12,12
59,9.49E+12,12
59,9.61E+12,12
59,9.62E+12,12
59,9.45E+12,11
59,9.51E+12,11
59,9.56E+12,11
59,9.57E+12,11
59,9.58E+12,11
59,9.59E+12,11
59,9.55E+12,10
59,9.30E+12,8
59,9.31E+12,7
59,9.50E+12,7
discriminative,actions,2
domain,reg,2
in,show,2
kemp,kemp,2
suggestion,meta,2
this,info,2
18,7.41E+12,14
18,7.43E+12,14
18,7.62E+12,14
18,7.66E+12,14
18,7.67E+12,14
7.41E+12,min,14
7.43E+12,min,14
7.62E+12,min,14
7.66E+12,min,14
7.67E+12,min,14
18,7.31E+12,13
18,7.32E+12,13
18,7.33E+12,13
18,7.35E+12,13
18,7.44E+12,13
18,7.45E+11,13
18,7.46E+12,13
18,7.47E+12,13
18,7.48E+12,13
18,7.49E+12,13
18,7.50E+12,13
18,7.52E+12,13
18,7.53E+12,13
18,7.54E+12,13
18,7.55E+12,13
18,7.57E+12,13
18,7.58E+11,13
18,7.59E+12,13
18,7.61E+12,13
18,7.63E+12,13
18,7.64E+11,13
18,7.65E+12,13
18,7.68E+12,13
7.31E+12,min,13
7.32E+12,min,13
7.33E+12,min,13
7.35E+12,min,13
7.44E+12,min,13
7.45E+11,min,13
7.46E+12,min,13
7.47E+12,min,13
7.48E+12,min,13
7.49E+12,min,13
7.50E+12,min,13
7.52E+12,min,13
7.53E+12,min,13
7.54E+12,min,13
7.55E+12,min,13
7.57E+12,min,13
7.58E+11,min,13
7.59E+12,min,13
7.61E+12,min,13
7.63E+12,min,13
7.64E+11,min,13
7.65E+12,min,13
7.68E+12,min,13
18,7.34E+12,12
18,7.36E+12,12
18,7.38E+12,12
18,7.39E+11,12
18,7.42E+12,12
18,7.51E+11,12
18,7.60E+12,12
7.34E+12,min,12
7.36E+12,min,12
7.38E+12,min,12
7.39E+11,min,12
7.42E+12,min,12
7.51E+11,min,12
7.60E+12,min,12
18,7.30E+12,10
18,7.37E+12,10
18,7.56E+12,10
7.30E+12,min,10
7.37E+12,min,10
7.56E+12,min,10
18,7.40E+12,9
7.40E+12,min,9
18,7.69E+12,8
7.69E+12,min,8
accounting,accounting,2
for,rural,2
schwinn,spirit,2
than,rda,2
this,chick,2
though,rt,2
josh,josh,19
1.91E+12,min,14
1.98E+11,min,14
2.39E+12,min,14
2.41E+11,min,14
2.43E+12,min,14
2.44E+12,min,14
2.49E+12,min,14
2.52E+12,min,14
41,1.91E+12,14
41,1.98E+11,14
41,2.39E+12,14
41,2.41E+11,14
41,2.43E+12,14
41,2.44E+12,14
41,2.49E+12,14
41,2.52E+12,14
1.37E+12,min,13
13840508461,min,13
1.39E+12,min,13
1.90E+12,min,13
1.92E+12,min,13
1.93E+12,min,13
1.94E+12,min,13
1.95E+12,min,13
1.96E+12,min,13
1.97E+12,min,13
1.99E+12,min,13
2.00E+12,min,13
2.02E+12,min,13
2.03E+12,min,13
20441198349,min,13
2.40E+12,min,13
2.42E+12,min,13
2.46E+12,min,13
2.50E+12,min,13
2.53E+12,min,13
41,1.37E+12,13
41,13840508461,13
41,1.39E+12,13
41,1.90E+12,13
41,1.92E+12,13
41,1.93E+12,13
41,1.94E+12,13
41,1.95E+12,13
41,1.96E+12,13
41,1.97E+12,13
41,1.99E+12,13
41,2.00E+12,13
41,2.02E+12,13
41,2.03E+12,13
41,20441198349,13
41,2.40E+12,13
41,2.42E+12,13
41,2.46E+12,13
41,2.50E+12,13
41,2.53E+12,13
1.36E+12,min,12
2.45E+12,min,12
2.48E+12,min,12
41,1.36E+12,12
41,2.45E+12,12
41,2.48E+12,12
1.89E+12,min,11
2.38E+12,min,11
41,1.89E+12,11
41,2.38E+12,11
1.40E+12,min,10
2.47E+12,min,10
41,1.40E+12,10
41,2.47E+12,10
1.34E+12,min,9
41,1.34E+12,9
1.88E+12,min,8
41,1.88E+12,8
1.87E+12,min,7
2.54E+12,min,7
41,1.87E+12,7
41,2.54E+12,7
2.01E+12,min,6
41,2.01E+12,6
1.35E+12,min,5
2.51E+12,min,5
41,1.35E+12,5
41,2.51E+12,5
breakfast,is,2
could,b,2
delay,to,2
dl,stuff,2
dude,was,2
equity,office,2
im,playin,2
watching,watch,2
celebrate,your,3
u,show,3
=,gah,2
=,jobs,2
better,hope,2
is,walking,2
team,watson,2
write,war,2
29,8.34E+12,14
29,8.35E+12,14
29,8.37E+11,14
29,8.38E+12,14
29,8.44E+12,14
29,8.46E+12,14
29,8.47E+12,14
29,8.49E+12,14
29,8.50E+12,14
29,85125207901,14
29,8.52E+12,14
29,8.54E+12,14
29,8.55E+12,14
29,8.57E+12,14
29,8.60E+12,14
29,8.62E+12,14
29,8.63E+12,14
29,8.65E+12,14
29,8.67E+12,14
8.35E+12,min,14
8.37E+11,min,14
8.38E+12,min,14
8.46E+12,min,14
8.47E+12,min,14
8.49E+12,min,14
8.50E+12,min,14
85125207901,min,14
8.52E+12,min,14
8.54E+12,min,14
8.55E+12,min,14
8.57E+12,min,14
8.60E+12,min,14
8.62E+12,min,14
8.63E+12,min,14
8.65E+12,min,14
8.67E+12,min,14
29,8.32E+12,13
29,8.33E+12,13
29,8.36E+12,13
29,8.39E+11,13
29,8.40E+12,13
29,8.41E+12,13
29,8.43E+12,13
29,8.45E+11,13
29,8.48E+12,13
29,8.56E+12,13
29,8.59E+12,13
29,8.61E+12,13
29,8.64E+12,13
29,8.66E+12,13
29,86825299263,13
8.36E+12,min,13
8.39E+11,min,13
8.45E+11,min,13
8.48E+12,min,13
8.56E+12,min,13
8.59E+12,min,13
8.61E+12,min,13
8.64E+12,min,13
8.66E+12,min,13
86825299263,min,13
29,8.53E+12,12
8.53E+12,min,12
29,8.42E+12,10
29,8.58E+12,9
8.58E+12,min,9
29,8.31E+12,8
a,down,2
happy,boy,2
have,internet,2
homered,to,2
members,can,2
than,state,2
tie,it,2
too,though,2
you,sister,2
52,6.10E+12,13
52,6.11E+12,13
52,6.16E+12,13
52,6.20E+12,13
52,6.22E+12,13
52,6.24E+12,13
52,6.26E+11,13
52,6.30E+12,13
52,6.31E+12,13
52,6.34E+11,13
52,6.36E+12,13
52,6.37E+12,13
52,6.39E+12,13
52,6.40E+12,13
6.10E+12,min,13
6.11E+12,min,13
6.16E+12,min,13
6.20E+12,min,13
6.22E+12,min,13
6.24E+12,min,13
6.26E+11,min,13
6.30E+12,min,13
6.31E+12,min,13
6.34E+11,min,13
6.36E+12,min,13
6.37E+12,min,13
6.39E+12,min,13
6.40E+12,min,13
52,6.05E+12,12
52,6.06E+12,12
52,6.07E+12,12
52,6.08E+12,12
52,6.09E+12,12
52,6.13E+12,12
52,6.14E+12,12
52,6.15E+11,12
52,6.18E+11,12
52,6.19E+12,12
52,6.21E+12,12
52,6.23E+12,12
52,6.25E+12,12
52,6.27E+12,12
52,6.28E+12,12
52,6.32E+12,12
52,6.33E+11,12
52,6.35E+12,12
52,6.38E+12,12
6.05E+12,min,12
6.06E+12,min,12
6.07E+12,min,12
6.08E+12,min,12
6.09E+12,min,12
6.13E+12,min,12
6.14E+12,min,12
6.15E+11,min,12
6.18E+11,min,12
6.19E+12,min,12
6.21E+12,min,12
6.23E+12,min,12
6.25E+12,min,12
6.27E+12,min,12
6.28E+12,min,12
6.32E+12,min,12
6.33E+11,min,12
6.35E+12,min,12
6.38E+12,min,12
52,6.01E+12,11
52,6.03E+12,11
52,6.04E+12,11
52,6.12E+12,11
52,6.17E+12,11
52,6.29E+12,11
6.01E+12,min,11
6.03E+12,min,11
6.04E+12,min,11
6.12E+12,min,11
6.17E+12,min,11
6.29E+12,min,11
52,6.00E+11,10
6.00E+11,min,10
52,6.02E+12,9
6.02E+12,min,9
52,6.41E+11,5
6.41E+11,min,5
bc,youre,2
clint,eastwood,2
err,day,2
greatest,value,2
jets,meta,2
john,adams,2
mascot,meta,2
shop,today,2
the,sexiest,2
you,bc,2
yuck,i,2
57,2.55E+12,12
57,2.56E+12,12
57,2.59E+11,12
57,2.27E+12,9
57,2.28E+12,9
57,2.29E+12,9
57,2.58E+12,9
57,2.24E+12,8
57,2.25E+12,8
57,2.26E+12,8
57,2.57E+12,7
57,2.20E+12,5
57,2.30E+12,5
57,1.56E+12,4
diaper,bag,2
isnt,who,2
let,anybody,2
lmfaoo,meta,2
playoffs,i,2
stop,texting,2
this,phone,2
through,just,2
you,note,2
3,8.68E+13,16
8.68E+13,min,16
3,8.57E+13,15
3,8.59E+13,15
3,8.61E+12,15
3,8.63E+13,15
3,8.64E+12,15
3,8.66E+13,15
3,8.67E+13,15
3,8.71E+13,15
3,8.72E+13,15
3,8.78E+13,15
3,8.81E+13,15
8.57E+13,min,15
8.59E+13,min,15
8.61E+12,min,15
8.63E+13,min,15
8.64E+12,min,15
8.66E+13,min,15
8.67E+13,min,15
8.71E+13,min,15
8.72E+13,min,15
8.78E+13,min,15
8.81E+13,min,15
3,8.45E+13,14
3,8.47E+13,14
3,8.58E+13,14
3,8.60E+13,14
3,8.62E+13,14
3,8.65E+13,14
3,8.73E+13,14
3,8.74E+13,14
3,8.76E+13,14
3,8.77E+13,14
3,8.80E+13,14
3,8.82E+12,14
3,8.85E+13,14
3,8.86E+13,14
8.45E+13,min,14
8.47E+13,min,14
8.58E+13,min,14
8.60E+13,min,14
8.62E+13,min,14
8.65E+13,min,14
8.73E+13,min,14
8.74E+13,min,14
8.76E+13,min,14
8.77E+13,min,14
8.80E+13,min,14
8.82E+12,min,14
8.85E+13,min,14
8.86E+13,min,14
3,8.44E+13,13
3,8.46E+12,13
3,8.70E+13,13
3,8.75E+13,13
3,8.84E+13,13
3,8.87E+13,13
8.44E+13,min,13
8.46E+12,min,13
8.70E+13,min,13
8.75E+13,min,13
8.84E+13,min,13
8.87E+13,min,13
3,8.79E+13,12
8.79E+13,min,12
3,8.69E+13,10
8.69E+13,min,10
3,8.83E+13,8
8.83E+13,min,8
3,8.48E+13,7
8.48E+13,min,7
3,8.43E+11,4
3,8.56E+12,4
8.43E+11,min,4
8.56E+12,min,4
a,hookah,2
for,head,2
hay,hay,2
kindness,in,5
my,red,2
tans,each,2
the,breaker,2
this,thang,2
tweet,lol,2
38,8.40E+12,14
8.40E+12,min,14
38,8.37E+12,13
38,8.41E+12,13
38,8.43E+12,13
8.37E+12,min,13
8.41E+12,min,13
8.43E+12,min,13
38,8.36E+12,12
38,8.38E+12,12
38,8.39E+12,12
8.36E+12,min,12
8.38E+12,min,12
8.39E+12,min,12
38,8.67E+11,10
38,8.78E+12,10
38,8.82E+12,10
38,8.86E+12,10
38,8.90E+12,10
38,8.93E+12,10
38,8.98E+12,10
38,9.01E+12,10
38,9.04E+12,10
8.67E+11,min,10
8.78E+12,min,10
8.82E+12,min,10
8.86E+12,min,10
8.90E+12,min,10
8.93E+12,min,10
8.98E+12,min,10
9.01E+12,min,10
9.04E+12,min,10
38,8.68E+12,9
38,8.69E+12,9
38,8.70E+12,9
38,8.71E+12,9
38,8.72E+12,9
38,8.73E+12,9
38,8.74E+12,9
38,8.76E+12,9
38,8.80E+12,9
38,8.81E+12,9
38,8.83E+12,9
38,8.84E+12,9
38,8.85E+12,9
38,8.88E+12,9
38,8.89E+12,9
38,8.91E+12,9
38,8.94E+12,9
38,8.96E+12,9
38,8.97E+12,9
38,8.99E+12,9
38,9.00E+12,9
38,9.02E+12,9
38,9.03E+11,9
38,9.05E+12,9
38,9.06E+12,9
38,9.07E+12,9
8.68E+12,min,9
8.69E+12,min,9
8.70E+12,min,9
8.71E+12,min,9
8.72E+12,min,9
8.73E+12,min,9
8.74E+12,min,9
8.76E+12,min,9
8.80E+12,min,9
8.81E+12,min,9
8.83E+12,min,9
8.85E+12,min,9
8.88E+12,min,9
8.89E+12,min,9
8.91E+12,min,9
8.94E+12,min,9
8.96E+12,min,9
8.97E+12,min,9
8.99E+12,min,9
9.00E+12,min,9
9.02E+12,min,9
9.03E+11,min,9
9.05E+12,min,9
9.06E+12,min,9
9.07E+12,min,9
38,8.42E+12,8
38,8.66E+11,8
38,8.77E+12,8
38,8.79E+12,8
38,8.87E+12,8
38,8.95E+12,8
38,9.08E+12,8
8.42E+12,min,8
8.66E+11,min,8
8.77E+12,min,8
8.79E+12,min,8
8.87E+12,min,8
8.95E+12,min,8
9.08E+12,min,8
38,8.44E+12,7
38,8.65E+12,7
38,8.75E+12,7
8.44E+12,min,7
8.65E+12,min,7
8.75E+12,min,7
38,8.92E+12,6
8.92E+12,min,6
38,8.35E+12,4
8.35E+12,min,4
is,sticky,3
can,cut,2
family,at,2
game,up,2
pollockkrasner,foundation,2
raise,in,2
say,yay,2
thiss,meta,2
wen,it,2
5,8.35E+13,14
5,8.36E+13,14
5,8.52E+13,14
5,8.58E+13,14
5,8.61E+13,14
5,8.63E+13,14
5,8.64E+13,14
5,8.65E+13,14
5,8.66E+13,14
5,8.68E+13,14
5,8.69E+13,14
5,8.70E+13,14
5,8.71E+13,14
5,8.72E+13,14
5,8.74E+13,14
5,8.75E+13,14
5,8.78E+13,14
5,8.79E+12,14
5,8.80E+13,14
5,8.81E+12,14
5,8.82E+13,14
5,8.84E+13,14
8.35E+13,min,14
8.36E+13,min,14
8.52E+13,min,14
8.58E+13,min,14
8.61E+13,min,14
8.63E+13,min,14
8.64E+13,min,14
8.65E+13,min,14
8.66E+13,min,14
8.68E+13,min,14
8.69E+13,min,14
8.70E+13,min,14
8.71E+13,min,14
8.72E+13,min,14
8.74E+13,min,14
8.75E+13,min,14
8.78E+13,min,14
8.79E+12,min,14
8.80E+13,min,14
8.81E+12,min,14
8.82E+13,min,14
8.84E+13,min,14
5,8.53E+13,13
5,8.54E+13,13
5,8.57E+13,13
5,8.59E+13,13
5,8.62E+13,13
5,8.67E+13,13
5,8.73E+13,13
5,8.76E+13,13
5,8.83E+11,13
8.53E+13,min,13
8.54E+13,min,13
8.57E+13,min,13
8.59E+13,min,13
8.62E+13,min,13
8.67E+13,min,13
8.73E+13,min,13
8.76E+13,min,13
8.83E+11,min,13
5,8.60E+13,12
8.60E+13,min,12
5,8.77E+13,11
8.77E+13,min,11
5,8.49E+13,10
5,8.51E+13,10
8.49E+13,min,10
8.51E+13,min,10
5,8.50E+13,9
8.50E+13,min,9
5,8.34E+13,8
8.34E+13,min,8
5,8.48E+13,7
8.48E+13,min,7
5,8.85E+12,6
8.85E+12,min,6
=,valentines,2
coast,chronicle,2
control,panel,2
for,pallbearers,2
fraser,coast,2
house,fraser,2
just,imagining,2
kinda,girl,2
lights,start,2
start,house,2
the,kinda,2
things,secret,2
yup,we,2
59,8.76E+12,13
59,8.83E+11,13
59,8.84E+12,13
59,8.86E+12,13
59,8.87E+12,13
59,8.88E+12,13
59,8.90E+12,13
59,8.92E+12,13
59,8.95E+12,13
59,8.97E+12,13
59,8.98E+12,13
59,9.00E+12,13
59,9.01E+12,13
59,9.02E+12,13
59,9.04E+12,13
59,9.05E+12,13
59,9.06E+12,13
59,9.07E+12,13
59,9.08E+12,13
59,9.10E+12,13
59,9.11E+12,13
8.76E+12,min,13
8.83E+11,min,13
8.84E+12,min,13
8.86E+12,min,13
8.87E+12,min,13
8.88E+12,min,13
8.90E+12,min,13
8.92E+12,min,13
8.95E+12,min,13
8.97E+12,min,13
8.98E+12,min,13
9.00E+12,min,13
9.01E+12,min,13
9.02E+12,min,13
9.04E+12,min,13
9.05E+12,min,13
9.06E+12,min,13
9.07E+12,min,13
9.08E+12,min,13
9.10E+12,min,13
9.11E+12,min,13
59,8.74E+12,12
59,8.75E+12,12
59,8.78E+12,12
59,8.79E+12,12
59,8.81E+12,12
59,8.85E+12,12
59,8.89E+11,12
59,8.91E+12,12
59,8.93E+12,12
59,8.94E+12,12
59,9.09E+12,12
59,9.12E+12,12
8.74E+12,min,12
8.75E+12,min,12
8.78E+12,min,12
8.79E+12,min,12
8.81E+12,min,12
8.85E+12,min,12
8.89E+11,min,12
8.91E+12,min,12
8.93E+12,min,12
8.94E+12,min,12
9.09E+12,min,12
9.12E+12,min,12
59,8.73E+12,11
59,8.77E+11,11
59,8.96E+12,11
59,9.03E+12,11
8.73E+12,min,11
8.77E+11,min,11
8.96E+12,min,11
9.03E+12,min,11
59,8.80E+12,10
59,8.82E+12,10
59,9.13E+12,10
8.80E+12,min,10
8.82E+12,min,10
9.13E+12,min,10
59,8.99E+12,9
8.99E+12,min,9
morning,friends,3
a,labor,2
awesome,awesome,2
diary,of,2
george,daily,2
hierarchy,of,2
labor,of,2
lights,maybe,2
love,st,2
opac,is,2
record,my,2
saying,opac,2
sound,track,2
st,george,2
to,lifestyle,2
we,goin,2
years,onslaught,2
you,truly,2
4.06E+12,min,13
4.09E+12,min,13
46,4.06E+12,13
46,4.09E+12,13
4.05E+12,min,12
4.07E+11,min,12
4.08E+12,min,12
4.10E+12,min,12
4.11E+12,min,12
4.12E+12,min,12
4.13E+11,min,12
4.14E+12,min,12
4.16E+12,min,12
4.17E+12,min,12
4.20E+12,min,12
4.21E+12,min,12
4.23E+12,min,12
4.26E+12,min,12
4.28E+12,min,12
4.30E+12,min,12
46,4.05E+12,12
46,4.07E+11,12
46,4.08E+12,12
46,4.10E+12,12
46,4.11E+12,12
46,4.12E+12,12
46,4.13E+11,12
46,4.14E+12,12
46,4.16E+12,12
46,4.17E+12,12
46,4.20E+12,12
46,4.21E+12,12
46,4.23E+12,12
46,4.26E+12,12
46,4.28E+12,12
46,4.30E+12,12
4.04E+12,min,11
4.15E+12,min,11
4.18E+12,min,11
4.19E+12,min,11
4.22E+12,min,11
4.24E+12,min,11
4.25E+12,min,11
4.27E+12,min,11
4.29E+12,min,11
4.31E+12,min,11
4.32E+12,min,11
4.33E+12,min,11
4.34E+12,min,11
46,4.04E+12,11
46,4.15E+12,11
46,4.18E+12,11
46,4.19E+12,11
46,4.22E+12,11
46,4.24E+12,11
46,4.25E+12,11
46,4.27E+12,11
46,4.29E+12,11
46,4.31E+12,11
46,4.32E+12,11
46,4.33E+12,11
46,4.34E+12,11
4.03E+12,min,10
46,4.03E+12,10
3.90E+12,min,9
3.92E+12,min,9
3.94E+12,min,9
3.95E+12,min,9
3.96E+12,min,9
3.97E+12,min,9
3.98E+12,min,9
3.99E+12,min,9
4.00E+12,min,9
4.01E+11,min,9
4.02E+11,min,9
46,3.90E+12,9
46,3.92E+12,9
46,3.94E+12,9
46,3.95E+12,9
46,3.96E+12,9
46,3.97E+12,9
46,3.98E+12,9
46,3.99E+12,9
46,4.00E+12,9
46,4.01E+11,9
46,4.02E+11,9
3.89E+12,min,8
3.91E+12,min,8
3.93E+12,min,8
46,3.89E+12,8
46,3.91E+12,8
46,3.93E+12,8
4.35E+12,min,4
46,4.35E+12,4
3.88E+12,min,2
46,3.88E+12,2
boyd,and,2
for,hubby,2
power,strips,2
1.90E+12,min,15
1.94E+12,min,15
1.96E+12,min,15
2.00E+12,min,15
2.01E+12,min,15
2.25E+12,min,15
46,1.90E+12,15
46,1.94E+12,15
46,1.96E+12,15
46,2.00E+12,15
46,2.01E+12,15
46,2.03E+12,15
46,2.25E+12,15
1.91E+12,min,14
1.92E+11,min,14
1.93E+12,min,14
1.95E+12,min,14
1.97E+12,min,14
2.20E+12,min,14
2.21E+12,min,14
2.22E+12,min,14
2.23E+12,min,14
2.26E+12,min,14
2.29E+12,min,14
2.30E+12,min,14
2.32E+12,min,14
2.33E+12,min,14
2.34E+12,min,14
2.37E+12,min,14
46,1.91E+12,14
46,1.92E+11,14
46,1.93E+12,14
46,1.95E+12,14
46,1.97E+12,14
46,2.20E+12,14
46,2.21E+12,14
46,2.22E+12,14
46,2.23E+12,14
46,2.26E+12,14
46,2.28E+12,14
46,2.29E+12,14
46,2.30E+12,14
46,2.32E+12,14
46,2.33E+12,14
46,2.34E+12,14
46,2.37E+12,14
1.88E+12,min,13
1.98E+12,min,13
2.24E+12,min,13
23131108284,min,13
2.36E+12,min,13
2.39E+11,min,13
46,1.88E+12,13
46,1.98E+12,13
46,2.24E+12,13
46,2.27E+12,13
46,23131108284,13
46,2.36E+12,13
46,2.38E+12,13
46,2.39E+11,13
1.99E+12,min,11
2.35E+12,min,11
46,1.99E+12,11
46,2.35E+12,11
1.89E+12,min,10
46,1.89E+12,10
46,2.02E+12,10
2.19E+12,min,9
46,2.19E+12,9
=,ifwomendidnotexist,2
austin,you,2
friday,eve,2
heavy,when,2
name,rt,2
schedules,meta,2
stars,you,2
weeks,episode,2
50,3.48E+12,15
50,3.49E+12,15
50,3.76E+12,15
50,3.50E+12,14
50,3.77E+12,14
50,3.52E+12,13
50,3.47E+12,12
50,3.51E+12,12
50,3.74E+12,11
50,3.75E+12,11
50,3.78E+12,3
for,suckers,3
at,jfk,2
fly,a,2
fremont,festival,2
go,fly,2
just,why,2
larger,tube,2
peeps,at,2
suckers,or,2
your,treasure,2
13,9.46E+12,13
13,9.47E+12,13
13,9.51E+12,13
13,9.54E+12,13
13,9.55E+12,13
13,9.57E+12,13
13,9.60E+12,13
13,9.62E+12,13
13,9.52E+12,12
13,9.53E+11,12
13,9.56E+12,12
13,9.59E+12,12
13,9.61E+12,12
13,9.63E+12,12
13,9.64E+11,12
13,9.50E+12,11
13,9.58E+12,11
must,edit,5
edit,must,4
another,small,2
before,work,2
david,beckham,2
found,you,2
hs,students,2
models,golf,2
night,twitter,2
one,long,2
packer,game,2
theater,meta,2
tyson,jackson,2
wasnt,funny,2
welcome,welcome,2
6,9.68E+13,13
6,9.71E+13,13
6,9.73E+13,13
6,9.74E+13,13
6,9.77E+12,13
6,9.78E+13,13
6,9.79E+13,13
6,9.80E+13,13
6,9.81E+13,13
6,9.83E+13,13
6,9.86E+12,13
6,9.88E+13,13
6,9.90E+13,13
6,9.91E+13,13
6,9.94E+13,13
6,9.95E+13,13
6,9.97E+13,13
6,9.56E+13,12
6,9.58E+13,12
6,9.59E+13,12
6,9.65E+13,12
6,9.66E+13,12
6,9.69E+13,12
6,9.70E+13,12
6,9.72E+13,12
6,9.76E+13,12
6,9.82E+13,12
6,9.85E+13,12
6,9.87E+13,12
6,9.89E+13,12
6,9.92E+13,12
6,9.93E+13,12
6,9.96E+13,12
6,9.57E+13,11
6,9.64E+13,11
6,9.75E+12,11
6,9.63E+13,10
6,9.84E+13,9
6,9.67E+13,8
6,9.98E+13,4
6,9.60E+13,3
ff,ff,2
good,wages,2
harry,and,2
hungry,im,4
in,see,2
only,jc,2
pay,good,2
to,nathan,2
2.28E+11,min,13
2.38E+11,min,13
2.58E+11,min,13
2.68E+11,min,13
2.88E+11,min,13
2.98E+11,min,13
3.18E+11,min,13
3.38E+11,min,13
3.88E+11,min,13
40785074234,min,13
4.28E+11,min,13
4.38E+11,min,13
4.48E+11,min,13
4.58E+11,min,13
35,2.28E+11,13
35,2.38E+11,13
35,2.58E+11,13
35,2.68E+11,13
35,2.88E+11,13
35,2.98E+11,13
35,3.18E+11,13
35,3.38E+11,13
35,3.88E+11,13
35,40785074234,13
35,4.28E+11,13
35,4.38E+11,13
35,4.48E+11,13
35,4.58E+11,13
2.48E+11,min,12
2.78E+11,min,12
3.08E+11,min,12
3.28E+11,min,12
34784078598,min,12
3.58E+11,min,12
3.68E+11,min,12
3.98E+11,min,12
4.18E+11,min,12
35,2.48E+11,12
35,2.78E+11,12
35,3.08E+11,12
35,3.28E+11,12
35,34784078598,12
35,3.58E+11,12
35,3.68E+11,12
35,3.98E+11,12
35,4.18E+11,12
2.08E+11,min,11
4678606987,min,11
35,2.08E+11,11
35,4678606987,11
2.18E+11,min,10
3.78E+11,min,10
35,2.18E+11,10
35,3.78E+11,10
7.58E+11,min,9
7.68E+11,min,9
77789068222,min,9
7.88E+11,min,9
7.98E+11,min,9
8.08E+11,min,9
8.28E+11,min,9
8.38E+11,min,9
8.48E+11,min,9
8.58E+11,min,9
35,7.58E+11,9
35,7.68E+11,9
35,77789068222,9
35,7.88E+11,9
35,7.98E+11,9
35,8.08E+11,9
35,8.28E+11,9
35,8.38E+11,9
35,8.48E+11,9
35,8.58E+11,9
7.38E+11,min,8
8.18E+11,min,8
8.68E+11,min,8
8.78E+11,min,8
8.88E+11,min,8
8.98E+11,min,8
35,7.38E+11,8
35,8.18E+11,8
35,8.68E+11,8
35,8.78E+11,8
35,8.88E+11,8
35,8.98E+11,8
7.48E+11,min,7
35,7.48E+11,7
6.88E+11,min,6
35,6.88E+11,6
69787979126,min,4
7.18E+11,min,4
7.28E+11,min,4
35,69787979126,4
